image_identifier,question,number_conditions_correct,number_unique_prediction_sets,original_only_correct,raw_crops_only_correct,rectified_crops_only_correct,original_raw_no_annotation_correct,original_rectified_no_annotation_correct,raw_crop_multiview_correct,full_multiview_correct
IMG_3493.JPG,Where is Room 1200?,7,1,True,True,True,True,True,True,True
IMG_3493.JPG,Where is Room 1219?,7,1,True,True,True,True,True,True,True
IMG_3494.JPG,Where is 1200-1219?,7,1,True,True,True,True,True,True,True
IMG_3494.JPG,Where is Room 1200?,7,1,True,True,True,True,True,True,True
IMG_3494.JPG,Where is Room 1219?,7,1,True,True,True,True,True,True,True
IMG_3495.JPG,Where is 1300-1321?,7,1,True,True,True,True,True,True,True
IMG_3495.JPG,Where is Room 1300?,7,1,True,True,True,True,True,True,True
IMG_3495.JPG,Where is Room 1321?,7,1,True,True,True,True,True,True,True
IMG_3496.JPG,Where is 1300-1321?,7,1,True,True,True,True,True,True,True
IMG_3496.JPG,Where is Room 1300?,7,1,True,True,True,True,True,True,True
IMG_3496.JPG,Where is Room 1321?,7,1,True,True,True,True,True,True,True
IMG_3497.JPG,Where is DCC?,7,1,True,True,True,True,True,True,True
IMG_3497.JPG,Where is JEC?,7,1,True,True,True,True,True,True,True
IMG_3497.JPG,Where is Tunnel to JEC & DCC?,7,1,True,True,True,True,True,True,True
IMG_3498.JPG,Where is DCC?,7,1,True,True,True,True,True,True,True
IMG_3498.JPG,Where is JEC?,7,1,True,True,True,True,True,True,True
IMG_3498.JPG,Where is Tunnel to JEC & DCC?,7,1,True,True,True,True,True,True,True
IMG_3501.JPG,Where is 1W19?,7,1,True,True,True,True,True,True,True
IMG_3501.JPG,Where is Earth & Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3501.JPG,Where is Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3502.JPG,Where is 1W19?,0,1,False,False,False,False,False,False,False
IMG_3502.JPG,Where is Earth Sciences?,7,1,True,True,True,True,True,True,True
IMG_3502.JPG,Where is Earth and Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3502.JPG,Where is Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3503.JPG,Where is Earth Sciences?,5,2,True,True,False,False,True,True,True
IMG_3503.JPG,Where is Earth and Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3503.JPG,Where is Environmental Sciences?,6,2,True,True,False,True,True,True,True
IMG_3504.JPG,Where is Earth Sciences?,6,2,True,False,True,True,True,True,True
IMG_3504.JPG,Where is Earth and Environmental Sciences?,7,1,True,True,True,True,True,True,True
IMG_3504.JPG,Where is Environmental Sciences?,6,2,True,False,True,True,True,True,True
IMG_3505.JPG,Where is Entrance IC36?,7,1,True,True,True,True,True,True,True
IMG_3505.JPG,Where is IC34?,7,1,True,True,True,True,True,True,True
IMG_3505.JPG,Where is IC36?,7,1,True,True,True,True,True,True,True
IMG_3506.JPG,Where is DCC?,7,1,True,True,True,True,True,True,True
IMG_3506.JPG,Where is JEC?,7,1,True,True,True,True,True,True,True
IMG_3509.JPG,Where is 9107-9129?,7,1,True,True,True,True,True,True,True
IMG_3510.JPG,Where is 9107-9129?,7,1,True,True,True,True,True,True,True
IMG_3511.JPG,Where is 9207-9231?,7,1,True,True,True,True,True,True,True
IMG_3512.JPG,Where is 9207-9231?,7,1,True,True,True,True,True,True,True
IMG_3513.JPG,Where is 8107-8130?,7,1,True,True,True,True,True,True,True
IMG_3514.JPG,Where is 8107-8130?,7,1,True,True,True,True,True,True,True
IMG_3515.JPG,Where is 8207-8231?,7,1,True,True,True,True,True,True,True
IMG_3516.JPG,Where is 8207-8231?,7,1,True,True,True,True,True,True,True
IMG_3517.JPG,Where is 7105-7129?,7,1,True,True,True,True,True,True,True
IMG_3518.JPG,Where is 7207-7231?,7,1,True,True,True,True,True,True,True
IMG_3519.JPG,Where is 7207-7231?,7,1,True,True,True,True,True,True,True
IMG_3521.JPG,Where is 6107-6129?,7,1,True,True,True,True,True,True,True
IMG_3522.JPG,Where is 6207-6231?,7,1,True,True,True,True,True,True,True
IMG_3523.JPG,Where is 5107-5129?,7,1,True,True,True,True,True,True,True
IMG_3524.JPG,Where is 5207-5231?,7,1,True,True,True,True,True,True,True
IMG_3525.JPG,Where is 7100-7119?,7,1,True,True,True,True,True,True,True
IMG_3526.JPG,Where is 7100-7119?,5,2,True,False,False,True,True,True,True
IMG_3527.JPG,Where is 7100-7119?,5,2,True,False,False,True,True,True,True
IMG_3528.JPG,Where is 7200-7220?,7,1,True,True,True,True,True,True,True
IMG_3529.JPG,Where is 7200-7220?,7,1,True,True,True,True,True,True,True
IMG_3530.JPG,Where is 7200-7220?,7,1,True,True,True,True,True,True,True
IMG_3531.JPG,Where is 7300-7319?,7,1,True,True,True,True,True,True,True
IMG_3532.JPG,Where is 7300-7319?,7,1,True,True,True,True,True,True,True
IMG_3533.JPG,Where is 7300-7319?,7,1,True,True,True,True,True,True,True
IMG_3534.JPG,Where is 6100-6119?,7,1,True,True,True,True,True,True,True
IMG_3535.JPG,Where is 6300-6319?,7,1,True,True,True,True,True,True,True
IMG_3536.JPG,Where is 6300-6319?,7,1,True,True,True,True,True,True,True
IMG_3537.JPG,Where is 6300-6319?,7,1,True,True,True,True,True,True,True
IMG_3538.JPG,Where is 5100-5119?,7,1,True,True,True,True,True,True,True
IMG_3539.JPG,Where is 5100-5119?,7,1,True,True,True,True,True,True,True
IMG_3540.JPG,Where is 5200-5219?,7,1,True,True,True,True,True,True,True
IMG_3540.JPG,Where is BME Lab?,7,1,True,True,True,True,True,True,True
IMG_3540.JPG,Where is Biomedical Engineering Instructional Laboratory?,7,1,True,True,True,True,True,True,True
IMG_3541.JPG,Where is 5200-5219?,7,1,True,True,True,True,True,True,True
IMG_3542.JPG,Where is 5300-5319?,7,1,True,True,True,True,True,True,True
IMG_3542.JPG,Where is Center for Multiphase Research?,7,1,True,True,True,True,True,True,True
IMG_3543.JPG,Where is 5300-5319?,7,1,True,True,True,True,True,True,True
IMG_3544.JPG,Where is 5100-5119?,7,1,True,True,True,True,True,True,True
IMG_3545.JPG,Where is 4100-4118?,7,1,True,True,True,True,True,True,True
IMG_3545.JPG,Where is Exit?,6,2,False,True,True,True,True,True,True
IMG_3546.JPG,Where is JEC?,7,1,True,True,True,True,True,True,True
IMG_3546.JPG,Where is Jonsson Engineering Center (JEC)?,7,1,True,True,True,True,True,True,True
IMG_3546.JPG,Where is LITEC?,7,1,True,True,True,True,True,True,True
IMG_3546.JPG,Where is Laboratory Introduction to Embedded Control (LITEC)?,7,1,True,True,True,True,True,True,True
IMG_3546.JPG,Where is Room 4201?,7,1,True,True,True,True,True,True,True
IMG_3547.JPG,Where is JEC 4201?,7,1,True,True,True,True,True,True,True
IMG_3547.JPG,Where is Room 4201?,7,1,True,True,True,True,True,True,True
IMG_3548.JPG,Where is JEC 4201?,7,1,True,True,True,True,True,True,True
IMG_3549.JPG,Where is #4304?,7,1,True,True,True,True,True,True,True
IMG_3549.JPG,Where is #4309?,7,1,True,True,True,True,True,True,True
IMG_3549.JPG,Where is 4300 - 4319?,7,1,True,True,True,True,True,True,True
IMG_3549.JPG,Where is Jonsson Engineering Center #4304?,7,1,True,True,True,True,True,True,True
IMG_3549.JPG,Where is Jonsson Engineering Center #4309?,7,1,True,True,True,True,True,True,True
IMG_3550.JPG,Where is #4304?,7,1,True,True,True,True,True,True,True
IMG_3550.JPG,Where is #4309?,7,1,True,True,True,True,True,True,True
IMG_3550.JPG,Where is 4300 - 4319?,7,1,True,True,True,True,True,True,True
IMG_3550.JPG,Where is Jonsson Engineering Center #4304?,7,1,True,True,True,True,True,True,True
IMG_3550.JPG,Where is Jonsson Engineering Center #4309?,7,1,True,True,True,True,True,True,True
IMG_3551.JPG,Where is Mechatronics Lab?,5,2,True,False,False,True,True,True,True
IMG_3551.JPG,Where is Mechatronics?,3,2,True,False,False,False,False,True,True
IMG_3552.JPG,Where is 4304?,7,1,True,True,True,True,True,True,True
IMG_3552.JPG,Where is Mechatronics Lab?,7,1,True,True,True,True,True,True,True
IMG_3552.JPG,Where is Mechatronics?,7,1,True,True,True,True,True,True,True
IMG_3553.JPG,Where is 3200-3232?,7,1,True,True,True,True,True,True,True
IMG_3553.JPG,Where is 3200?,7,1,True,True,True,True,True,True,True
IMG_3553.JPG,Where is 3232?,7,1,True,True,True,True,True,True,True
IMG_3553.JPG,Where is Room 3200?,7,1,True,True,True,True,True,True,True
IMG_3553.JPG,Where is Room 3232?,7,1,True,True,True,True,True,True,True
IMG_3554.JPG,Where is 3200-3232?,7,1,True,True,True,True,True,True,True
IMG_3554.JPG,Where is 3200?,7,1,True,True,True,True,True,True,True
IMG_3554.JPG,Where is 3232?,7,1,True,True,True,True,True,True,True
IMG_3554.JPG,Where is Room 3200?,7,1,True,True,True,True,True,True,True
IMG_3554.JPG,Where is Room 3232?,7,1,True,True,True,True,True,True,True
IMG_3555.JPG,Where is 3200-3232?,7,1,True,True,True,True,True,True,True
IMG_3555.JPG,Where is 3200?,7,1,True,True,True,True,True,True,True
IMG_3555.JPG,Where is 3232?,7,1,True,True,True,True,True,True,True
IMG_3555.JPG,Where is Room 3200?,7,1,True,True,True,True,True,True,True
IMG_3556.JPG,Where is 3300-3321?,5,2,True,False,False,True,True,True,True
IMG_3556.JPG,Where is 3300?,5,2,True,False,False,True,True,True,True
IMG_3556.JPG,Where is 3321?,5,2,True,False,False,True,True,True,True
IMG_3556.JPG,Where is George S. Ansell Lounge?,7,1,True,True,True,True,True,True,True
IMG_3556.JPG,Where is Room 3300?,5,2,True,False,False,True,True,True,True
IMG_3556.JPG,Where is Room 3321?,5,2,True,False,False,True,True,True,True
IMG_3558.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3558.JPG,Where is EXIT HERE?,7,1,True,True,True,True,True,True,True
IMG_3558.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3559.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3559.JPG,Where is EXIT HERE?,7,1,True,True,True,True,True,True,True
IMG_3559.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3560.JPG,Where is EXIT HERE?,7,1,True,True,True,True,True,True,True
IMG_3560.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3562.JPG,Where is EXIT?,7,1,True,True,True,True,True,True,True
IMG_3563.JPG,Where is Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3563.JPG,Where is Rifle & Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3563.JPG,Where is Rifle Range?,7,1,True,True,True,True,True,True,True
IMG_3564.JPG,Where is Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3564.JPG,Where is Rifle & Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3564.JPG,Where is Rifle Range?,7,1,True,True,True,True,True,True,True
IMG_3565.JPG,Where is ARMY ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3565.JPG,Where is ARMY ROTC?,7,1,True,True,True,True,True,True,True
IMG_3565.JPG,Where is ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3566.JPG,Where is ARMY ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3566.JPG,Where is ARMY ROTC?,7,1,True,True,True,True,True,True,True
IMG_3566.JPG,Where is ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3567.JPG,Where is ARMY ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3567.JPG,Where is ARMY ROTC?,7,1,True,True,True,True,True,True,True
IMG_3567.JPG,Where is ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3568.JPG,Where is ARMY ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3568.JPG,Where is ARMY ROTC?,7,1,True,True,True,True,True,True,True
IMG_3568.JPG,Where is ROTC BATTALION?,7,1,True,True,True,True,True,True,True
IMG_3569.JPG,Where is Womens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3569.JPG,Where is Womens Room?,7,1,True,True,True,True,True,True,True
IMG_3570.JPG,Where is Womens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3570.JPG,Where is Womens Room?,7,1,True,True,True,True,True,True,True
IMG_3571.JPG,Where is Womens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3571.JPG,Where is Womens Room?,7,1,True,True,True,True,True,True,True
IMG_3572.JPG,Where is Mens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3572.JPG,Where is Mens Room?,7,1,True,True,True,True,True,True,True
IMG_3573.JPG,Where is Mens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3573.JPG,Where is Mens Room?,7,1,True,True,True,True,True,True,True
IMG_3574.JPG,Where is Mens Lockers?,7,1,True,True,True,True,True,True,True
IMG_3574.JPG,Where is Mens Room?,7,1,True,True,True,True,True,True,True
IMG_3575.JPG,Where is Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3575.JPG,Where is Rifle & Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3575.JPG,Where is Rifle Range?,7,1,True,True,True,True,True,True,True
IMG_3576.JPG,Where is Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3576.JPG,Where is Rifle & Archery Range?,7,1,True,True,True,True,True,True,True
IMG_3576.JPG,Where is Rifle Range?,7,1,True,True,True,True,True,True,True
IMG_3577.JPG,Where is Ricketts Building?,5,2,True,False,False,True,True,True,True
IMG_3578.JPG,Where is 102?,7,1,True,True,True,True,True,True,True
IMG_3579.JPG,Where is 102?,7,1,True,True,True,True,True,True,True
IMG_3580.JPG,Where is 102?,7,1,True,True,True,True,True,True,True
IMG_3581.JPG,Where is 120?,7,1,True,True,True,True,True,True,True
IMG_3581.JPG,Where is 121-135?,7,1,True,True,True,True,True,True,True
IMG_3581.JPG,Where is Ladies Restroom?,7,1,True,True,True,True,True,True,True
IMG_3582.JPG,Where is 120?,7,1,True,True,True,True,True,True,True
IMG_3582.JPG,Where is 121-135?,7,1,True,True,True,True,True,True,True
IMG_3582.JPG,Where is Ladies Restroom?,7,1,True,True,True,True,True,True,True
IMG_3583.JPG,Where is Men's Restroom?,7,1,True,True,True,True,True,True,True
IMG_3584.JPG,Where is Motorsport?,7,1,True,True,True,True,True,True,True
IMG_3584.JPG,Where is Rensselaer Motorsport?,7,1,True,True,True,True,True,True,True
IMG_3585.JPG,Where is Design Build Fly?,7,1,True,True,True,True,True,True,True
IMG_3585.JPG,Where is Ricketts 211?,7,1,True,True,True,True,True,True,True
IMG_3585.JPG,Where is room 211?,7,1,True,True,True,True,True,True,True
IMG_3586.JPG,Where is Design Build Fly?,7,1,True,True,True,True,True,True,True
IMG_3586.JPG,Where is Ricketts 211?,7,1,True,True,True,True,True,True,True
IMG_3586.JPG,Where is room 211?,7,1,True,True,True,True,True,True,True
IMG_3590.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3591.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3592.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3593.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3594.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3595.JPG,Where are the restrooms?,5,2,True,False,False,True,True,True,True
IMG_3596.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3597.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3598.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3599.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3600.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3601.JPG,Where is 3418?,5,2,True,False,False,True,True,True,True
IMG_3602.JPG,Where is 3418?,7,1,True,True,True,True,True,True,True
IMG_3603.JPG,Where is the PUB Entrance?,7,1,True,True,True,True,True,True,True
IMG_3604.JPG,Where are the restrooms?,7,1,True,True,True,True,True,True,True
IMG_3604.JPG,Where is the PUB Entrance?,5,2,True,False,False,True,True,True,True
IMG_3605.JPG,Where is the PUB Entrance?,7,1,True,True,True,True,True,True,True
IMG_3606.JPG,Where is the women restroom?,7,1,True,True,True,True,True,True,True
IMG_3606.JPG,Where is the women's bathroom?,7,1,True,True,True,True,True,True,True
IMG_3607.JPG,Where is the women restroom?,7,1,True,True,True,True,True,True,True
IMG_3607.JPG,Where is the women's bathroom?,7,1,True,True,True,True,True,True,True
IMG_3608.JPG,Where is the men restroom?,7,1,True,True,True,True,True,True,True
IMG_3608.JPG,Where is the men's bathroom?,7,1,True,True,True,True,True,True,True
IMG_3609.JPG,Where is the men restroom?,7,1,True,True,True,True,True,True,True
IMG_3609.JPG,Where is the men's bathroom?,7,1,True,True,True,True,True,True,True
IMG_3610.JPG,Where is the restroom?,7,1,True,True,True,True,True,True,True
IMG_3611.JPG,Where is the customer service office?,7,1,True,True,True,True,True,True,True
IMG_3612.JPG,Where is the customer service office?,7,1,True,True,True,True,True,True,True
IMG_3613.JPG,Where is locker 6?,7,1,True,True,True,True,True,True,True
IMG_3614.JPG,Where is locker 6?,7,1,True,True,True,True,True,True,True
IMG_3615.JPG,Where is the ATM?,7,1,True,True,True,True,True,True,True
IMG_3616.JPG,Where is the ATM?,7,1,True,True,True,True,True,True,True
IMG_3617.JPG,Where is Admissions?,5,2,True,False,True,True,True,False,True
IMG_3617.JPG,Where is Field House?,7,1,True,True,True,True,True,True,True
IMG_3617.JPG,Where is Financial Aid?,6,2,False,True,True,True,True,True,True
IMG_3617.JPG,Where is Public Safety & Public Access?,6,2,False,True,True,True,True,True,True
IMG_3617.JPG,Where is Resident Life & Student Dining Services?,3,4,False,False,True,False,True,False,True
IMG_3618.JPG,Where is Admissions?,7,1,True,True,True,True,True,True,True
IMG_3618.JPG,Where is Field House?,7,1,True,True,True,True,True,True,True
IMG_3618.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3618.JPG,Where is Public Safety & Public Access?,7,1,True,True,True,True,True,True,True
IMG_3618.JPG,Where is Resident Life & Student Dining Services?,7,1,True,True,True,True,True,True,True
IMG_3619.JPG,Where is Admissions?,7,1,True,True,True,True,True,True,True
IMG_3619.JPG,Where is Field House?,7,1,True,True,True,True,True,True,True
IMG_3619.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3619.JPG,Where is Public Safety & Public Access?,7,1,True,True,True,True,True,True,True
IMG_3619.JPG,Where is Resident Life & Student Dining Services?,7,1,True,True,True,True,True,True,True
IMG_3620.JPG,Where is Admissions?,7,1,True,True,True,True,True,True,True
IMG_3620.JPG,Where is Field House?,7,1,True,True,True,True,True,True,True
IMG_3620.JPG,Where is Financial Aid?,6,2,False,True,True,True,True,True,True
IMG_3620.JPG,Where is Public Safety & Public Access?,6,2,False,True,True,True,True,True,True
IMG_3620.JPG,Where is Resident Life & Student Dining Services?,7,1,True,True,True,True,True,True,True
IMG_3621.JPG,Where is Admissions?,7,1,True,True,True,True,True,True,True
IMG_3621.JPG,Where is Field House?,7,1,True,True,True,True,True,True,True
IMG_3621.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3621.JPG,Where is Public Safety & Public Access?,7,1,True,True,True,True,True,True,True
IMG_3621.JPG,Where is Resident Life & Student Dining Services?,7,1,True,True,True,True,True,True,True
IMG_3622.JPG,Where is Admissions Office?,7,1,True,True,True,True,True,True,True
IMG_3624.JPG,Where are Deliveries?,6,2,True,True,True,True,True,True,False
IMG_3625.JPG,Where are Deliveries?,5,2,True,True,True,True,False,True,False
IMG_3628.JPG,Where is MRC 136 Classroom?,7,1,True,True,True,True,True,True,True
IMG_3628.JPG,Where is MSE Student Lounge?,7,1,True,True,True,True,True,True,True
IMG_3629.JPG,Where is MRC 136 Classroom?,7,1,True,True,True,True,True,True,True
IMG_3629.JPG,Where is MSE Student Lounge?,7,1,True,True,True,True,True,True,True
IMG_3630.JPG,Where is MRC 136 Classroom?,7,1,True,True,True,True,True,True,True
IMG_3630.JPG,Where is MSE Student Lounge?,7,1,True,True,True,True,True,True,True
IMG_3631.JPG,Where is MRC 136 Classroom?,7,1,True,True,True,True,True,True,True
IMG_3631.JPG,Where is MSE Student Lounge?,7,1,True,True,True,True,True,True,True
IMG_3632.JPG,Where is MRC 136 Classroom?,7,1,True,True,True,True,True,True,True
IMG_3632.JPG,Where is MSE Student Lounge?,7,1,True,True,True,True,True,True,True
IMG_3633.JPG,Where is NYS Center for Polymer Synthesis?,7,1,True,True,True,True,True,True,True
IMG_3634.JPG,Where is NYS Center for Polymer Synthesis?,7,1,True,True,True,True,True,True,True
IMG_3635.JPG,Where is NYS Center for Polymer Synthesis?,7,1,True,True,True,True,True,True,True
IMG_3636.JPG,Where is Materials Science & Engineering Office?,7,1,True,True,True,True,True,True,True
IMG_3637.JPG,Where is MSE Office?,7,1,True,True,True,True,True,True,True
IMG_3637.JPG,Where is Materials Science & Engineering Office?,7,1,True,True,True,True,True,True,True
IMG_3638.JPG,Where is MSE Office?,7,1,True,True,True,True,True,True,True
IMG_3638.JPG,Where is Materials Science & Engineering Office?,7,1,True,True,True,True,True,True,True
IMG_3639.JPG,Where is Materials Research Center?,7,1,True,True,True,True,True,True,True
IMG_3640.JPG,Where is Center for Polymer Synthesis?,7,1,True,True,True,True,True,True,True
IMG_3640.JPG,Where is NYS Center for Polymer Synthesis?,7,1,True,True,True,True,True,True,True
IMG_3640.JPG,Where is the Polymer Synthesis Center?,7,1,True,True,True,True,True,True,True
IMG_3641.JPG,Where is the Hub?,7,1,True,True,True,True,True,True,True
IMG_3642.JPG,Where is the Hub?,7,1,True,True,True,True,True,True,True
IMG_3643.JPG,Where is the Hub?,7,1,True,True,True,True,True,True,True
IMG_3644.JPG,Where is the Hub?,7,1,True,True,True,True,True,True,True
IMG_3645.JPG,Where is the Hub?,7,1,True,True,True,True,True,True,True
IMG_3646.JPG,Where is Cogswell Laboratory Department of Chemistry and Chemical Biology?,7,1,True,True,True,True,True,True,True
IMG_3647.JPG,Where is Cogswell Conference Room?,7,1,True,True,True,True,True,True,True
IMG_3647.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3648.JPG,Where is Cogswell Conference Room?,6,2,True,True,False,True,True,True,True
IMG_3648.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3649.JPG,Where is Cogswell Conference Room?,7,1,True,True,True,True,True,True,True
IMG_3649.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3650.JPG,Where is Room 126?,7,1,True,True,True,True,True,True,True
IMG_3650.JPG,Where is Room 134?,7,1,True,True,True,True,True,True,True
IMG_3651.JPG,Where is Room 126?,7,1,True,True,True,True,True,True,True
IMG_3651.JPG,Where is Room 134?,7,1,True,True,True,True,True,True,True
IMG_3652.JPG,Where is Room 126?,7,1,True,True,True,True,True,True,True
IMG_3652.JPG,Where is Room 134?,7,1,True,True,True,True,True,True,True
IMG_3653.JPG,Where is Room 126?,7,1,True,True,True,True,True,True,True
IMG_3653.JPG,Where is Room 134?,7,1,True,True,True,True,True,True,True
IMG_3654.JPG,Where is Room 116?,7,1,True,True,True,True,True,True,True
IMG_3654.JPG,Where is Room 124?,7,1,True,True,True,True,True,True,True
IMG_3655.JPG,Where is Room 116?,7,1,True,True,True,True,True,True,True
IMG_3655.JPG,Where is Room 124?,7,1,True,True,True,True,True,True,True
IMG_3656.JPG,Where is Room 116?,7,1,True,True,True,True,True,True,True
IMG_3656.JPG,Where is Room 124?,7,1,True,True,True,True,True,True,True
IMG_3657.JPG,Where is Room 116?,7,1,True,True,True,True,True,True,True
IMG_3657.JPG,Where is Room 124?,7,1,True,True,True,True,True,True,True
IMG_3658.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3658.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3659.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3659.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3660.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3660.JPG,Where is the exit?,7,1,True,True,True,True,True,True,True
IMG_3661.JPG,Where is Room 110?,7,1,True,True,True,True,True,True,True
IMG_3661.JPG,Where is Room 115?,7,1,True,True,True,True,True,True,True
IMG_3662.JPG,Where is Room 110?,7,1,True,True,True,True,True,True,True
IMG_3662.JPG,Where is Room 115?,7,1,True,True,True,True,True,True,True
IMG_3663.JPG,Where is Room 110?,7,1,True,True,True,True,True,True,True
IMG_3663.JPG,Where is Room 115?,7,1,True,True,True,True,True,True,True
IMG_3664.JPG,Where is Room 110?,7,1,True,True,True,True,True,True,True
IMG_3664.JPG,Where is Room 115?,7,1,True,True,True,True,True,True,True
IMG_3665.JPG,Where is Room 101?,5,2,True,False,False,True,True,True,True
IMG_3665.JPG,Where is Room 109?,5,2,True,False,False,True,True,True,True
IMG_3665.JPG,Where is the emergency exit?,5,2,True,False,False,True,True,True,True
IMG_3666.JPG,Where is Room 101?,7,1,True,True,True,True,True,True,True
IMG_3666.JPG,Where is Room 109?,7,1,True,True,True,True,True,True,True
IMG_3666.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3667.JPG,Where is Room 101?,7,1,True,True,True,True,True,True,True
IMG_3667.JPG,Where is Room 109?,7,1,True,True,True,True,True,True,True
IMG_3667.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3668.JPG,Where is Room 101?,7,1,True,True,True,True,True,True,True
IMG_3668.JPG,Where is Room 109?,7,1,True,True,True,True,True,True,True
IMG_3668.JPG,Where is the emergency exit?,7,1,True,True,True,True,True,True,True
IMG_3669.JPG,Where is Room 201?,7,1,True,True,True,True,True,True,True
IMG_3669.JPG,Where is Room 208?,7,1,True,True,True,True,True,True,True
IMG_3669.JPG,Where is Room 230?,5,2,True,False,False,True,True,True,True
IMG_3669.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3669.JPG,Where is Room 239?,5,2,True,False,False,True,True,True,True
IMG_3669.JPG,Where is the Cogswell Conference Room?,7,1,True,True,True,True,True,True,True
IMG_3670.JPG,Where is Room 201?,5,2,True,False,False,True,True,True,True
IMG_3670.JPG,Where is Room 208?,5,2,True,False,False,True,True,True,True
IMG_3670.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3670.JPG,Where is the Cogswell Conference Room?,7,1,True,True,True,True,True,True,True
IMG_3671.JPG,Where is Room 201?,7,1,True,True,True,True,True,True,True
IMG_3671.JPG,Where is Room 208?,7,1,True,True,True,True,True,True,True
IMG_3671.JPG,Where is Room 238?,7,1,True,True,True,True,True,True,True
IMG_3671.JPG,Where is the Cogswell Conference Room?,7,1,True,True,True,True,True,True,True
IMG_3672.JPG,Where is Room 230?,7,1,True,True,True,True,True,True,True
IMG_3672.JPG,Where is Room 239?,7,1,True,True,True,True,True,True,True
IMG_3673.JPG,Where is Lakshmi Laboratory?,7,1,True,True,True,True,True,True,True
IMG_3673.JPG,Where is Solids NMR Lab?,7,1,True,True,True,True,True,True,True
IMG_3674.JPG,Where is Room 209?,7,1,True,True,True,True,True,True,True
IMG_3674.JPG,Where is Room 220?,7,1,True,True,True,True,True,True,True
IMG_3674.JPG,Where is Room 221?,7,1,True,True,True,True,True,True,True
IMG_3674.JPG,Where is Room 229?,7,1,True,True,True,True,True,True,True
IMG_3675.JPG,Where is Room 221?,7,1,True,True,True,True,True,True,True
IMG_3675.JPG,Where is Room 229?,7,1,True,True,True,True,True,True,True
IMG_3676.JPG,Where is Room 209?,7,1,True,True,True,True,True,True,True
IMG_3676.JPG,Where is Room 220?,7,1,True,True,True,True,True,True,True
